singer,song_name,song_id
谭维维,诗画中国,1975753022
范玮琪,诚实,229312
刘若英,诚实,1832381425
郭采洁,诚实地想你,22200077
莫文蔚,话题,277789
郭采洁,该忘了,233880
TC,该怎么办,2032201541
罗言,该死的泪,1961262000
陈壹千,该死的温柔,1489304620
庄东茹（豆芽鱼）,误解爱所以爱,2666006417
林忆莲,诱惑的街,256838
孙盛希,说,2708887678
杨乃文,说不出口 feat. 伍佰,2076393200
陈壹千,说不定明天他就来了,552590020
Wiz_H张子豪,说唱入门教学,1430657585
Wiz_H张子豪,说唱入门教学2.0 (LIVE版),2048371124
艾志恒Asen,说唱明星(Super Gremlin Freestyle),1928395420
艾志恒Asen,说唱钱,1995339511
王杰,说声珍重,158948
周兴哲,说太多 (周兴哲〔Odyssey~旅程〕巡回演唱会主题曲),1951994234
金海心,说好不后悔,247809
曾沛慈,说好的永远,29812786
杜宣达,说好的爱呢,2046186674
刘惜君,说完,526652381
袁娅维TIA RAY,说散就散,523251118
黄龄,说散就散 (Live),2092536839
刘思达LOFTHESTAR,说爱你,2092609468
LBI利比,说爱你,2133155600
蔡依林,说爱你,210042
张远,说谎 (live),2600747418
王杰,说谎的爱人,158185
陶喆,说走就走,150627
曾沛慈,说过,487587282
LBI利比,请你不要忘记我,2692821445
王贰浪,请你先遗忘,1909399193
江语晨,请你勇敢一点,247940
花粥,请你吃个冰激凌,1357999885
周柏豪,请你爱我,473964011
菲菲公主（陆绮菲）,请再爱我一遍,1998706284
双笙（陈元汐）,请君入梦（53名梦中人群像曲）,1487807399
Aki阿杰,请君入梦（53名梦中人群像曲）,1487807399
银临,请君入梦（53名梦中人群像曲）,1487807399
张叶蕾,请在原地等待,1497362276
邵帅,请多些时间 再多见你几面,1821873899
阿梨粤,请忘了我,1836893338
周深,请笃信一个梦,1416619074
海洋Bo,请给我个拥抱,1818291179
蓝心羽,请跟我跳一支舞,2621625266
蓝心羽,请跟我跳一支舞（伴奏）,2621625267
kkluv,诸神黄昏 （Feat.连麻Swimming）,1919892425
鹿晗,诺言,36199443
GAI周延,诺言 (Live版),2600433756
贝乐虎,读书郎,1417892381
李宗盛,读你,32977647
封茗囧菌,读童话的少女,1993111510
王贰浪,谁,2026812798
蔡健雅,谁,208900
张碧晨,谁 (Live版),2063468936
张靓颖,谁 (Live版),2063468936
KONI可妮,谁不是过着坎坎坷坷的人生 任夏,2636666618
Zy,谁会来拆穿,2685472561
曾舜晞,谁把相思命中嵌,2645151659
曾舜晞,谁把相思命中嵌 (伴奏),2645151658
林依晨,谁捡到我的梦,255540
王杰,谁明浪子心,158655
卫兰,谁明浪子心 (Live),30432204
潘玮柏,谁是MVP,139760
白鹿,谁是你朋友,2155364514
白鹿,谁是你朋友 (伴奏),2155365304
方大同,谁知爱是什么,2635125901
张芸京,谁说我不能哭泣,428203689
傲七爷（江偌绮）,谁赐,2009616894
宝石Gem,谁还不是个菜鸟,1994511428
KONI可妮,调头,2630160525
贝乐虎,调皮的挖掘机,1449375319
丁当,谈恋爱,2620905148
沈以诚,谈恋爱前不如先养猫,1396208034
双笙（陈元汐）,谎,2036195126
小凌,谎Pt.3,2696014083
双笙（陈元汐）,谓风,499299379
双笙（陈元汐）,谜,1960345540
曾沛慈,谜之音,1380123347
郭顶,谜城,85581
梨冻紧,谜底,2703701058
Wiz_H张子豪,谜底,2703701058
阿肆,谢谢,1892511638
林依晨,谢谢你,255538
渡,谢谢爱过,1458771097
张信哲,谦让 (Live版),2642164470
谭维维,谭某某,293973
吉克隽逸,谷嫫,2715178111
林俊杰,豆浆油条,108910
马思唯,豆瓣酱,1814769698
谢安琪,豪华盛世,5247752
刘惜君,贝壳风铃,255299
李荣浩,贝贝,1318234987
希林娜依高,负重一万斤长大 (Live版),2059815659
胡彦斌,负重一万斤长大 (Live版),2059815659
韦礼安,负重一万斤长大 (live),2622276385
就是南方凯,败退,2079481526
余佳运,质量,1387608298
张震岳,贪心,1397293095
MC HotDog 热狗,贫民百万歌星,135022
加木,贬值,2045543298
双笙（陈元汐）,贬花辞,2713113943
梨冻紧,贰叁得柒,2063376183
Aki阿杰,贺新谣,456512459
KONI可妮,赐我一场大雨,2716407976
谢安琪,赖床,308035
黄龄,赤伶 (Live版),2063469668
希林娜依高,赤伶 (Live版),2063469668
ET,赤裸,2695976933
mac ova seas,走,2683839735
周星星,走不出来,2053420961
周星星,走不出来 (伴奏),2053420962
任然,走不出的回忆,437290277
张震岳,走吧，我没想过这是最后的家(Hello，Bye) (Live版),2642164515
张震岳,走慢一点点,26577240
亞細亞曠世奇才,走斑马线的狗,2631288636
丁当,走火入魔,223808
周柏豪,走狗,191508
李荣浩,走走,2608448649
陈粒,走马,30431367
华晨宇,走，一起去看日出吧,2006471567
赵雷,赵小雷,202371
step.jad依加,赶路的蝴蝶,2656534424
阿肆,起床歌,557581899
周深,起风了,1475596788
买辣椒也用券,起风了,1330348068
希林娜依高,起风了 (Live版),2046984517
无面小生,起风又起雾,2678331589
张惠妹,趁早(Live),326844
渡,趁早收场,1440711889
杨和苏KeyNG,超人,2675945374
王贰浪,超人,1363959080
沈以诚,超喜欢你,1380262830
孙燕姿,超快感,287745
胡彦斌,超时空爱情,93317
鹿晗,超级冠军,34928494
张震岳,超级想你,224784
鹿晗,超级英雄 (Live in Shanghai),517713022
庄东茹（豆芽鱼）,超龄儿童节,2048079143
陈小春,越夜越有机 (live),2672423065
刘惜君,越来越,2648941612
王贰浪,越来越不懂,2053100690
刘大拿,越来越不懂,1999597229
蔡健雅,越来越不懂,208940
高睿,越来越不懂,1947667039
KONI可妮,越来越不懂 蔡健雅,2672729760
陆虎,越爱,2050642817
杨宗纬,越过山丘,490602750
杨丞琳,越难越爱 (Live),1955228434
陈小春,越难越爱 (live),2655855200
高睿,趋光性,1952285390
周星星,足够,557667045
就是南方凯,跑过少年的谁,2151201669
陈绮贞,距离,209118
余佳运,距离,1387607550
郑润泽,距离,2089113495
吴雨霏,距离,5250033
孙盛希,跟你住,28699295
高旭,跟在我身后,1855134708
王杰,跟往事干杯,156737
很美味,跟我在一起,1311346560
张震岳,跟着感觉走,2711496133
很美味,跨越想念,2165738471
江辰,跪下,2708139598
范玮琪,路,229147
Wiz_H张子豪,路,2703708405
万妮达Vinida Weng,路人歌,2090363143
Capper,路人歌,2090363143
蔡健雅,路口,208970
张震岳,路口,185704
薛凯琪,路口 (Live),1422141705
潘玮柏,路太弯,139652
宝石Gem,路易,553237564
杨乃文,路痴,1403536499
Lunak,路虎揽胜进行曲,2707048692
杨和苏KeyNG,路西法,1836412740
邓丽君,路边的野花不要采,2118185280
邓丽君,路边的野花不要采 ,473336809
郁可唯,路过人间,1888915574
Happer,跳楼机,2676355272
ET,跳楼机,2676355272
en（王翊恩）,跳楼机,2675178373
LBI利比,跳楼机,2645500113
刘大拿,跳楼机 (DJ阿智版),2678305196
Lil Ghost小鬼,跳楼机 (Live),2699640790
王以太,跳楼机 (Live版),2695944873
张靓颖,跳楼机 (Live版),2695944873
Happer,跳楼机 (伴奏),2676355273
陈慧娴,跳舞街,212756
薛凯琪,跳舞街 (live),2670676585
黄子弘凡,跳舞街 (live),2670676585
陈小春,跳舞街 (live),2670676585
卫兰,跳舞街 (live),2670676585
周柏豪,跳舞街 (live),2670676585
容祖儿,跳舞街 (live),2670676585
古巨基,跳舞街 (live),2670676585
单依纯,跳舞街 (live),2670676585
黄子弘凡,跳进明天的旅程,2115521744
沙一汀EL,踩死蚂蚁,1371582592
沈以诚,踮起脚尖爱,1468768062
单依纯,踮起脚尖爱 (Live版),2072606133
丁当,身不由己,28445510
小凌,身后,1335597855
张惠妹,身后,523042176
张叶蕾,身骑白马,2127872173
徐佳莹,身骑白马,306664
周深,身骑白马 (Live),436699548
张杰,身骑白马 (Live版),2038508476
陈楚生,身骑白马 (Live版),2151849623
颜人中,躺在你怀里做一场梦,2606096103
陈绮贞,躺在你的衣柜 (Guitar),209404
VaVa娃娃,车站 (乘风2025成团夜现场),2718619381
TizzyT,轨迹（LIVE版）,1980391900
潘玮柏,转机,139602
黄子弘凡,转身即心痛 (Live版),2695948439
谭维维,转身即心痛 (Live版),2695948439
徐秉龙,轮,1941301176
陈壹千,轮回,2604557816
沈以诚,软,1346105274
杨坤,轰炸 (Live),1987781816
陈慧娴,轻抚你的脸 (Live),29019503
陈楚生,轻描淡写 (live),2710055565
谭维维,轻涟 La vaguelette,2100372359
MC HotDog 热狗,轻熟女 27,135025
张杰,轻舟,2139348158
卢广仲,轻轻,1900070240
谢安琪,载我走,308020
江辰,输,2136779921
黄丽玲,输了你赢了世界又如何 (Live),31877129
鞠婧祎,输入法打可爱按第五 (纯享版),1836749326
TC,输得彻底,2032201620
唐伯虎Annie,辗转年华,2600258168
张杰,辞海,2008003738
蔡健雅,达尔文,208933
林俊杰,达尔文,2019573476
王宇宙Leto,达尔文,1922673274
蔡健雅,达尔文 II 进化版,208950
yihuik苡慧,达尔文·2022,1992083081
洛天依Official,达拉崩吧,521493845
黄龄,达拉崩吧,1470415329
周深,达拉崩吧 (Live),1434062381
Capper,达摩克利斯之剑,1908081402
徐秉龙,迂回,480783619
ET,迄今,2143932125
林俊杰,过,1804879213
张惠妹,过不去,327145
金海心,过去,247872
鞠婧祎,过去完成时,1809109479
DJ阿布,过去的都会成为过去,2085531127
邹沛沛,过客,2711911145
LBI利比,过度理解,2705355300
杨丞琳,过敏,22740149
谭维维,过春天,1346093339
司南,过期凤梨,2714324278
杨和苏KeyNG,过期果汁,2676001888
邵帅,过期的青春,1378926893
陈壹千,过来我有话要说,1351441229
尹昔眠,过此生,1933201258
黄诗扶,过江寒,1830685896
张信哲,过火,423406145
DJ阿智,过火（DJ阿智Remix）,2687490510
姚晓棠,过路的晚风 (Live版),2059814177
邓丽君,迎春花 / 財神到 / 祝福你 (廣東),1326485393
曾舜晞,迎梦而来,2005994195
周柏豪,近在千里,460873724
LBI利比,近距离着迷,2623868412
胡彦斌,返老还童,530986052
孙盛希,还不够,1494556476
Aioz,还不是一个人过冬天,2108467488
周传雄,还原,189743
阿冗,还好想念沉默,2697365244
韦礼安,还是会,392516
陈绮贞,还是会寂寞,209478
h3R3,还是会想你,1827600686
DJ阿布,还是会想你,2162886475
林达浪,还是会想你,1827600686
林达浪,还是会想你 2023,2012147291
h3R3,还是会想你 2023,2012147291
林达浪,还是会想你 2023(伴奏),2024391827
林达浪,还是会想你 伴奏,1827600942
h3R3,还是会想你 伴奏,1827600942
张叶蕾,还是分开,465921195
DJ阿智,还是分开(DJ阿智Remix),2634485191
张叶蕾,还是劈开,1861479524
陈慧娴,还是喜欢看你,212116
王心凌,还是好朋友,1480380024
古巨基,还是好朋友,86283
梁静茹,还是好朋友,86283
江辰,还是没出现,2662238484
王唯旖,还是没能留住你,1457280869
黄龄,还是要幸福 (Live),1427664622
张学友,还是觉得你最好,190380
王杰,还有,257780
林忆莲,还有,257780
杨千嬅,还有事情可庆祝,2004315157
单依纯,还有什么更好的,2658437995
Capper,还有答案,1956517519
庄东茹（豆芽鱼）,还没准备好见你的表情,2604926466
郭采洁,还爱着你,233889
沙一汀EL,还给你,2617644445
汪苏泷,还给你一些孤单,411314185
余佳运,还要多久,1334859546
周柏豪,还记得,29379544
胡彦斌,还魂门,420513275
Wiz_H张子豪,这一天起,1366393570
KONI可妮,这一路风太大 原来是夏夏,2644231450
宝石Gem,这世界我来过,2611588906
洛天依Official,这世界的浪漫还有很多,2660536911
莫文蔚,这世界那么多人,1842025914
MC HotDog 热狗,这世界那么多人,1884598815
王赫野,这世界那么多人 (Live),2697965749
张碧晨,这世界那么多人 (Live),2697965749
韩红,这世界那么多人 (live),2124382265
陆虎,这个世界不能没有你,2658390588
花粥,这个大叔不太冷,1336871705
宝石Gem,这个杀手不太冷静,1914940725
薛之谦,这么久没见,1374061036
张学友,这么近(那么远),94743
梨冻紧,这么近那么远,2158558008
李克勤,这么近（那么远） (Live),1955233384
张信哲,这么远那么近,407677623
就是南方凯,这人间,2052144641
阿YueYue,这份爱（翻自 Davichi）,448547526
蓝心羽,这只伶俐的棕色狐狸跳过一只懒惰的狗,1340039317
鹿晗,这就是我 (Dream up),1415375504
张杰,这就是爱,1465226146
王心凌,这就是爱,1480378522
容祖儿,这就是爱吗?,286892
司南,这条小鱼在乎,1991299225
张靓颖,这条小鱼在乎 (I'm a little fish)(Live版),2711879236
姚晓棠,这条小鱼在乎 (I'm a little fish)(Live版),2711879236
封茗囧菌,这样佯装洒脱的我,1458255882
双笙（陈元汐）,这样佯装洒脱的我,1458255882
李宗盛,这样爱你对不对,108824
小凌,这样的Ending（翻自 知恩）,1321459637
陈楚生,这样的生活 (Live版),2152184070
王源,这里,1385315801
张杰,这里是神奇的赛尔号（《赛尔号》动画插曲）,2659905369
阿肆,这首歌给我自己,2663476329
张杰,这，就是爱,191060
阿冗,进化史,1995475722
萧亚轩,进行式,307327
胡彦斌,进行式,307327
花粥,远在北方孤独的鬼,247177
王心凌,远在眼前的你,36198045
就是南方凯,远方没你,2142755893
韩红,远方的孩子,34749735
许巍,远航,1336790003
林忆莲,远走高飞,256546
买辣椒也用券,远距离欣赏,1976525045
小凌,远距离的吻,2610313247
小凌,远距离的吻 (伴奏),2610312602
陈粒,远辰,33525647
吉克隽逸,远远的时光,569200116
薛之谦,违背的青春,1307334195
en（王翊恩）,连名带姓,2603172898
张惠妹,连名带姓,522352195
张信哲,连名带姓 (Live),1823970033
黄丽玲,连名带姓 (Live版),2166118105
张碧晨,连名带姓 (Live版),2166118105
容祖儿,连续剧,409931849
无面小生,连麦,2698762370
ET,连麦,2698762370
江辰,连麦,1984488541
Happer,连麦,2698762370
傲七爷（江偌绮）,迟意,2146714727
银临,迟迟,1471039808
薛之谦,迟迟,1808053189
黄诗扶,迢迢,1473618113
徐秉龙,迪士尼在逃公主,1397679310
蔡徐坤,迷,1837045252
蔡徐坤,迷 (Live),2026286035
邹沛沛,迷人的坏种,2702984246
曾舜晞,迷失情感迷宫,2100291704
step.jad依加,迷宫,2033897126
单依纯,迷宫 (Live版),2161527734
陶喆,迷宫 (Live版),2161527734
DJ阿布,迷幻节奏VoI.1,2647285931
DJ阿布,迷幻节奏咚咚咚Vol.03,2085111962
梁博,迷路,28445718
黄丽玲,迷路在云端,1394945319
张震岳,迷途羔羊,454698657
TC,迷雾,2026544587
Wiz_H张子豪,迷雾里 (Prod. Pendo46),1446958138
陈壹千,追,1358848433
张碧晨,追光者 (Live版),2714740963
黄子弘凡,追光者 (Live版),2714740963
梁咏琪,追梦人,34125009
鹿晗,追梦赤子心,504646547
张韶涵,追梦赤子心 (Live),545799110
尹昔眠,追溯海底,1942250157
张芸京,追着光的人,2084047814
颜人中,追风,1377544581
张杰,追风赶月的人,2151573081
卫兰,退,26902931
江辰,退格,2105673223
ET,退败,2600768643
李克勤,送你一朵小红花 (live),2639690476
王心凌,送你一朵小红花 (live),2108827960
韩红,送你一朵小红花 (live),2108827960
郁可唯,送你一朵小红花 (live),2108827960
韦礼安,送你一朵小红花 (live),2639690476
谭维维,送你一朵小红花 (live),2108827960
金海心,送别,247785
韩红,"送别 (话剧 ""守岁"" 插曲)",532940364
宝石Gem,送情郎·东雪 (LIVE版),1980024417
孙盛希,逃,1407355706
孙燕姿,逃亡,287617
法老,逃学威龙,1488990367
王睿卓,逃离,1934263229
h3R3,逃离,1391676490
TC,逃避,1878596134
黄丽玲,逃避没有不好,205356
孙燕姿,逆光,287057
陈楚生,逆光 (live),2116492838
周深,逆光 (live),2116492838
VaVa娃娃,逆光白 (乘风2025现场),2689097685
张杰,逆态度,28126760
张杰,逆战,1465225532
弦子,逆水行歌,1960123567
杨和苏KeyNG,逆流 (Live),1377519494
Lil Ghost小鬼,逆流而上,1948994370
司南,逆流雨,1903078193
傲七爷（江偌绮）,选择性回避,1444186157
TC,选择性忘记,2114123178
苏星婕,选择离开,2026573090
沈以诚,逍遥叹,2140427835
邓丽君,逍遥自在,229785
许巍,逍遥行,25657376
G.E.M.邓紫棋,透明,1412264550
王源,逐光,1942708341
刘思达LOFTHESTAR,逐渐,1388857316
王唯旖,途,1971709917
司南,途经一场风月,2683804739
何曼婷,途经你的回忆（影视剧《人海之中遇见你》插曲） (伴奏),1868861910
卢广仲,逗阵兄弟,26425117
张叶蕾,通关攻略,2151571301
陈慧娴,通宵,211503
谢安琪,逝去日子(Live),308276
陈慧娴,逝去的诺言,212367
阿梨粤,逝去的诺言,2024014363
萧亚轩,逞强,306850
吴雨霏,逼得太紧,298642
吴雨霏,逼得宠物太紧,171407
Gareth.T,遇上你之前的我,2143932459
颜人中,遇到,1449794966
孙燕姿,遇见,454828887
郑润泽,遇见,1345571065
张碧晨,遇见 (Live版),2697934897
王源,遇见 (Live版),2697934897
任然,遇见你的时候所有星星都落到我头上（Cover 高姗）,416892655
何曼婷,遇见你这件事（影视剧《人海之中遇见你》片尾曲）,1868862900
何曼婷,遇见你这件事（影视剧《人海之中遇见你》片尾曲） (伴奏),1868861880
郑润泽,遐想,2018733994
买辣椒也用券,道听途说,1432808295
沈以诚,道理的道理,1318156992
蔡健雅,遗书,1331584791
萧亚轩,遗失的心跳,306877
江辰,遗失的心跳（2022说唱版）,1954957361
张叶蕾,遗失的心跳（2022说唱版）,1954957361
张韶涵,遗失的美好,327235
鞠婧祎,遗失的美好 (Live),33705779
yihuik苡慧,遗失的解药,1881719700
徐佳莹,遗忘之前,402070274
郑润泽,遗忘周,2165457999
渡,遗憾,1444712347
薛之谦,遗憾 (Live),512489621
张信哲,遗憾 (Live版),2042836592
Aki阿杰,遗珠,1467197749
王安宇,遗迹,2672202219
王安宇,遗迹 (伴奏),2672202217
step.jad依加,遛遛,2643057778
花粥,遥不可及的你,450853439
张学友,遥远的她,191232
毛不易,遥远的她 (Live),1940770243
李克勤,遥远的她 (Live),401722037
刘惜君,遥远的歌,516657140
梁博,避世离俗,2698803740
傲七爷（江偌绮）,避愁,1468515491
徐良,邂逅,28773451
余佳运,邂逅一夏,1976787301
杨坤,那一天 (Live),2077791459
双笙（陈元汐）,那一天从梦中醒来,526680601
许巍,那一年,168153
江语晨,那不是爱,247935
陶喆,那个女孩,26425119
很美味,那个女孩,2140404408
宝石Gem,那个女孩,2651118655
卢广仲,那个女孩,26425119
小凌,那个女孩,1307212211
杨宗纬,那个男人,25638720
汪苏泷,那个男孩,482386133
